x-axis,3,4
second,Volt,Volt
-4.830000E+00,-506.055E-03,+69.724E-03
-4.828050E+00,-506.055E-03,+69.724E-03
-4.826100E+00,-498.015E-03,+69.724E-03
-4.824150E+00,-502.035E-03,+69.724E-03
-4.822200E+00,-498.015E-03,+69.724E-03
-4.820250E+00,-502.035E-03,+69.724E-03
-4.818300E+00,-505.553E-03,+69.724E-03
-4.816350E+00,-501.533E-03,+69.724E-03
-4.814400E+00,-513.593E-03,+69.724E-03
-4.812450E+00,-498.015E-03,+69.724E-03
-4.810500E+00,-506.055E-03,+69.724E-03
-4.808550E+00,-498.015E-03,+69.724E-03
-4.806600E+00,-498.015E-03,+69.724E-03
-4.804650E+00,-506.055E-03,+69.724E-03
-4.802700E+00,-498.015E-03,+69.724E-03
-4.800750E+00,-498.015E-03,+69.724E-03
-4.798800E+00,-498.015E-03,+69.724E-03
-4.796850E+00,-501.533E-03,+69.724E-03
-4.794900E+00,-498.015E-03,+69.724E-03
-4.792950E+00,-506.055E-03,+69.724E-03
-4.791000E+00,-498.015E-03,+69.724E-03
-4.789050E+00,-506.055E-03,+69.724E-03
-4.787100E+00,-505.553E-03,+69.724E-03
-4.785150E+00,-498.015E-03,+69.724E-03
-4.783200E+00,-498.015E-03,+69.724E-03
-4.781250E+00,-502.035E-03,+69.724E-03
-4.779300E+00,-506.055E-03,+69.724E-03
-4.777350E+00,-506.055E-03,+69.724E-03
-4.775400E+00,-498.015E-03,+69.724E-03
-4.773450E+00,-498.015E-03,+69.724E-03
-4.771500E+00,-498.015E-03,+69.724E-03
-4.769550E+00,-501.533E-03,+69.724E-03
-4.767600E+00,-505.553E-03,+69.724E-03
-4.765650E+00,-506.055E-03,+69.724E-03
-4.763700E+00,-498.015E-03,+69.724E-03
-4.761750E+00,-501.533E-03,+69.724E-03
-4.759800E+00,-505.553E-03,+69.724E-03
-4.757850E+00,-498.015E-03,+69.724E-03
-4.755900E+00,-505.553E-03,+69.724E-03
-4.753950E+00,-501.533E-03,+69.724E-03
-4.752000E+00,-498.015E-03,+69.724E-03
-4.750050E+00,-498.015E-03,+69.724E-03
-4.748100E+00,-498.015E-03,+69.724E-03
-4.746150E+00,-502.035E-03,+69.724E-03
-4.744200E+00,-498.015E-03,+69.724E-03
-4.742250E+00,-506.055E-03,+69.724E-03
-4.740300E+00,-498.015E-03,+69.724E-03
-4.738350E+00,-498.015E-03,+69.724E-03
-4.736400E+00,-498.015E-03,+69.724E-03
-4.734450E+00,-501.533E-03,+69.724E-03
-4.732500E+00,-506.055E-03,+69.724E-03
-4.730550E+00,-506.055E-03,+69.724E-03
-4.728600E+00,-506.055E-03,+69.724E-03
-4.726650E+00,-501.533E-03,+69.724E-03
-4.724700E+00,-498.015E-03,+69.724E-03
-4.722750E+00,-498.015E-03,+69.724E-03
-4.720800E+00,-498.015E-03,+69.724E-03
-4.718850E+00,-502.035E-03,+69.724E-03
-4.716900E+00,-505.553E-03,+69.724E-03
-4.714950E+00,-498.015E-03,+69.724E-03
-4.713000E+00,-498.015E-03,+69.724E-03
-4.711050E+00,-498.015E-03,+69.724E-03
-4.709100E+00,-506.055E-03,+69.724E-03
-4.707150E+00,-498.015E-03,+69.724E-03
-4.705200E+00,-498.015E-03,+69.724E-03
-4.703250E+00,-506.055E-03,+69.724E-03
-4.701300E+00,-498.015E-03,+69.724E-03
-4.699350E+00,-501.533E-03,+69.724E-03
-4.697400E+00,-505.553E-03,+69.724E-03
-4.695450E+00,-506.055E-03,+69.724E-03
-4.693500E+00,-498.015E-03,+69.724E-03
-4.691550E+00,-502.035E-03,+69.724E-03
-4.689600E+00,-506.055E-03,+69.724E-03
-4.687650E+00,-502.035E-03,+69.724E-03
-4.685700E+00,-498.015E-03,+69.724E-03
-4.683750E+00,-502.035E-03,+69.724E-03
-4.681800E+00,-498.015E-03,+69.724E-03
-4.679850E+00,-506.055E-03,+69.724E-03
-4.677900E+00,-506.055E-03,+69.724E-03
-4.675950E+00,-498.015E-03,+69.724E-03
-4.674000E+00,-506.055E-03,+69.724E-03
-4.672050E+00,-502.035E-03,+69.724E-03
-4.670100E+00,-498.015E-03,+69.724E-03
-4.668150E+00,-498.015E-03,+69.724E-03
-4.666200E+00,-505.553E-03,+69.724E-03
-4.664250E+00,-501.533E-03,+69.724E-03
-4.662300E+00,-498.015E-03,+69.724E-03
-4.660350E+00,-501.533E-03,+69.724E-03
-4.658400E+00,-505.553E-03,+69.724E-03
-4.656450E+00,-498.015E-03,+69.724E-03
-4.654500E+00,-505.553E-03,+69.724E-03
-4.652550E+00,-498.015E-03,+69.724E-03
-4.650600E+00,-505.553E-03,+69.724E-03
-4.648650E+00,-498.015E-03,+69.724E-03
-4.646700E+00,-505.553E-03,+69.724E-03
-4.644750E+00,-502.035E-03,+69.724E-03
-4.642800E+00,-498.015E-03,+69.724E-03
-4.640850E+00,-502.035E-03,+69.724E-03
-4.638900E+00,-498.015E-03,+69.724E-03
-4.636950E+00,-498.015E-03,+69.724E-03
-4.635000E+00,-513.090E-03,+69.724E-03
-4.633050E+00,-502.035E-03,+69.724E-03
-4.631100E+00,-505.553E-03,+69.724E-03
-4.629150E+00,-502.035E-03,+69.724E-03
-4.627200E+00,-498.015E-03,+69.724E-03
-4.625250E+00,-498.015E-03,+69.724E-03
-4.623300E+00,-506.055E-03,+69.724E-03
-4.621350E+00,-506.055E-03,+69.724E-03
-4.619400E+00,-505.553E-03,+69.724E-03
-4.617450E+00,-502.035E-03,+69.724E-03
-4.615500E+00,-498.015E-03,+69.724E-03
-4.613550E+00,-498.015E-03,+69.724E-03
-4.611600E+00,-498.015E-03,+69.724E-03
-4.609650E+00,-502.035E-03,+69.724E-03
-4.607700E+00,-505.553E-03,+69.724E-03
-4.605750E+00,-502.035E-03,+69.724E-03
-4.603800E+00,-505.553E-03,+69.724E-03
-4.601850E+00,-501.533E-03,+69.724E-03
-4.599900E+00,-498.015E-03,+69.724E-03
-4.597950E+00,-506.055E-03,+69.724E-03
